Regionale kerncijfers Nederland;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Schiermonnikoog;2006;986;493;493;52;61;48;31;45;256;307;133;53;397;453;69;67;920;66;49;17;0;5;0;0;12;966;490;207;168;115;2.01
Schijndel;2006;22935;11458;11477;1368;1428;1467;1498;1127;6433;6496;2442;676;9797;10974;1069;1095;21272;1663;1095;568;83;37;109;18;321;22923.5;8870;2044;2981;3845;2.54
Schinnen;2006;13439;6753;6686;598;755;875;792;544;3307;4301;1845;422;5025;6937;669;808;11250;2189;1900;289;21;25;9;29;205;13443.5;5582;1345;2070;2167;2.39
Schoonhoven;2006;12215;6016;6199;842;787;697;806;709;3475;3265;1233;401;5406;5617;598;594;10441;1774;712;1062;705;54;57;9;237;12202;5207;1665;1648;1894;2.33
Schouwen-Duiveland;2006;34435;16967;17468;1758;2049;2059;1924;1605;8527;9998;4727;1788;13109;17051;1969;2306;31518;2917;2136;781;23;43;82;38;595;34283.5;14658;4282;5389;4987;2.32
Sevenum;2006;7543;3827;3716;503;512;489;444;329;2099;2102;854;211;3275;3662;227;379;7100;443;359;84;3;6;5;9;61;7584;2900;635;1041;1224;2.58
Simpelveld;2006;11317;5604;5713;474;569;671;661;526;2815;3540;1650;411;4094;5841;563;819;9143;2174;2042;132;7;5;12;5;103;11318;4740;1175;1780;1785;2.34
Sint Anthonis;2006;11676;5946;5730;683;854;856;778;511;3077;3109;1396;412;5170;5578;321;607;11127;549;393;156;1;9;21;37;88;11721;4230;890;1435;1905;2.68
Sint-Michielsgestel;2006;28013;14047;13966;1647;1881;1904;1791;1275;7240;7883;3513;879;11594;13788;1146;1485;26240;1773;1182;591;30;59;125;36;341;27967;10683;2393;3664;4626;2.58
Sint-Oedenrode;2006;17047;8505;8542;1061;1162;1168;1079;805;4417;4907;1950;498;7160;8374;691;822;16030;1017;656;361;40;7;47;21;246;17109;6642;1566;2325;2751;2.56
Sittard-Geleen;2006;96648;47488;49160;4668;5321;5572;5643;4832;26405;27775;12717;3715;39322;43689;7196;6441;75917;20731;15341;5390;1933;290;298;508;2361;96446.5;43367;14639;13909;14819;2.2
Skarsterlân;2006;27067;13651;13416;1718;1847;1884;1745;1313;7017;7441;3065;1037;11937;12546;1090;1494;25675;1392;1021;371;5;34;55;20;257;27059;10779;2872;3619;4288;2.49
Sliedrecht;2006;23801;11642;12159;1515;1495;1499;1423;1460;6589;5955;2734;1131;9971;11145;1105;1580;21238;2563;1021;1542;118;108;110;592;614;23787.5;9666;2993;3084;3589;2.38
Slochteren;2006;14938;7639;7299;890;997;974;886;671;4063;4398;1523;536;6408;7035;668;827;14129;809;627;182;2;44;26;10;100;15062;6000;1480;2102;2418;2.47
Sluis;2006;24357;11915;12442;1110;1246;1412;1204;942;5879;7422;3607;1535;8838;11977;1575;1967;19143;5214;4763;451;31;36;63;44;277;24341;10984;3472;4032;3480;2.19
Smallingerland;2006;54859;27111;27748;3374;3502;3505;3496;2916;15001;14497;6597;1971;24189;24478;3113;3079;49544;5315;2827;2488;186;323;296;90;1593;54907.5;23416;7546;7465;8405;2.31
Sneek;2006;33029;16214;16815;2092;2135;2036;1951;1834;9226;8490;3899;1366;15218;13733;2080;1998;29671;3358;2110;1248;75;58;179;130;806;33067.5;14404;4905;4517;4982;2.24
Soest;2006;45217;22042;23175;2754;2938;2783;2678;2016;11887;12802;5374;1985;18999;20541;2919;2758;36841;8376;4000;4376;464;281;320;2090;1221;45288.5;19567;6515;6137;6915;2.29
Someren;2006;18118;9210;8908;1008;1271;1369;1273;846;4844;5020;2050;437;7806;8817;638;857;17119;999;720;279;52;10;17;11;189;18126;6763;1517;2155;3091;2.66
Son en Breugel;2006;15297;7576;7721;952;1053;1043;808;554;4126;3991;2273;497;6129;7524;832;812;13661;1636;1197;439;21;61;49;33;275;15301.5;6190;1470;2328;2392;2.44
Spijkenisse;2006;74506;36527;37979;4089;4245;4746;5130;4944;21274;21208;7097;1773;32441;33219;5422;3424;58008;16498;6966;9532;382;1831;3228;995;3096;74195.5;31607;9046;9807;12754;2.34
Stadskanaal;2006;34146;16815;17331;1900;2064;1993;1986;1748;8947;9332;4633;1543;13722;16087;1781;2556;31345;2801;1739;1062;37;34;129;31;831;34134.5;14598;4396;5000;5202;2.31
Staphorst;2006;15783;8086;7697;1389;1426;1312;1253;1110;4217;3334;1302;440;7634;7305;224;620;15388;395;221;174;0;3;21;1;149;15841;4953;936;1305;2712;3.17
Stede Broec;2006;21400;10797;10603;1317;1475;1463;1361;1150;5919;6203;1950;562;9200;10187;1083;930;19379;2021;1163;858;99;56;175;72;456;21372.5;8332;1930;2816;3586;2.54
Steenbergen;2006;23356;11689;11667;1267;1399;1483;1331;1051;6379;6968;2647;831;9133;11590;1208;1425;21555;1801;1189;612;56;52;152;37;315;23328.5;9537;2286;3539;3712;2.42
Steenwijkerland;2006;43122;21564;21558;2652;2832;2704;2744;2156;11276;11711;5282;1765;17944;20686;1883;2609;40378;2744;1652;1092;49;107;112;273;551;43124.5;17792;5050;5999;6743;2.41
Stein (L.);2006;26656;13282;13374;1307;1411;1474;1515;1158;6996;8544;3380;871;9773;13951;1305;1627;23029;3627;3094;533;210;23;28;2;270;26493.5;11231;2676;4236;4319;2.36
Strijen;2006;9195;4578;4617;515;629;561;537;434;2604;2686;917;312;3706;4519;450;520;8527;668;449;219;17;14;57;8;123;9162;3740;933;1261;1546;2.46
Swalmen;2006;8844;4407;4437;463;441;531;534;435;2312;2682;1101;345;3531;4298;453;562;7501;1343;1092;251;33;7;14;13;184;8817;3719;1026;1264;1429;2.35
Terneuzen;2006;55414;27426;27988;2919;3274;3368;3074;2347;14277;16264;7200;2691;21172;26669;3869;3704;43363;12051;8773;3278;234;493;241;1326;984;55341;24298;7519;8514;8265;2.25
Terschelling;2006;4729;2503;2226;231;298;233;241;348;1292;1307;571;208;2182;1994;274;279;4412;317;250;67;0;24;4;1;38;4718;2270;962;671;637;2.06
Texel;2006;13708;6791;6917;738;915;937;782;534;3475;4257;1509;561;5771;6291;869;777;12512;1196;911;285;5;19;19;3;239;13663;5913;1895;1955;2063;2.29
Teylingen;2006;34683;17261;17422;2386;2467;2385;2290;1523;9844;8891;3636;1261;15454;15864;1630;1735;30682;4001;2593;1408;201;104;218;112;773;34845.5;13408;3433;4146;5829;2.54
Tholen;2006;24892;12442;12450;1722;1872;1782;1633;1436;6794;6215;2509;929;10497;12065;1020;1310;23240;1652;1010;642;187;30;54;31;340;25023.5;9541;2439;3117;3985;2.59
Thorn;2006;2583;1270;1313;123;137;148;131;90;639;791;385;139;972;1259;123;229;2197;386;337;49;1;2;0;2;44;2583.5;1060;299;361;400;2.31
Tiel;2006;40966;20291;20675;2893;2878;2702;2535;2232;12587;10369;3570;1200;18352;18020;2531;2063;32077;8889;3499;5390;1711;166;227;2280;1006;41078.5;16795;4962;5023;6810;2.41
Tilburg;2006;200380;99067;101313;11689;11426;10905;12539;17272;61789;48789;19626;6345;100864;76183;13312;10021;157325;43055;16332;26723;4974;4095;3194;7192;7268;200819.5;93987;38856;25872;29259;2.1
Tubbergen;2006;20601;10436;10165;1544;1576;1589;1441;954;5542;5183;2187;585;9242;9837;320;1202;19711;890;733;157;0;2;5;8;142;20662.5;6955;1366;1915;3674;2.94
Twenterand;2006;33438;16906;16532;2332;2329;2177;2293;2089;9355;8647;3337;879;14330;16241;912;1955;32025;1413;1034;379;1;13;18;42;305;33449.5;12091;2515;3651;5925;2.75
Tynaarlo;2006;31977;15715;16262;1690;2012;2123;1976;1006;7406;9712;4440;1612;12899;15201;1705;2172;29882;2095;1552;543;7;72;79;13;372;31854;13089;3545;4736;4808;2.37
Tytsjerksteradiel;2006;32142;16103;16039;2011;2086;2033;1977;1580;8330;8961;3877;1287;13549;15486;1240;1867;30363;1779;1055;724;12;28;62;17;605;32232;12920;3405;4455;5060;2.45
Ubbergen;2006;9401;4596;4805;512;563;574;450;298;2374;2838;1347;445;3920;4369;483;629;8184;1217;1035;182;8;27;23;24;100;9385;4112;1326;1426;1360;2.23
Uden;2006;40201;20109;20092;2535;2568;2570;2435;1924;11687;10949;4519;1014;17675;18192;2402;1932;34447;5754;3013;2741;197;180;488;1068;808;40202;16407;4599;5411;6397;2.42
Uitgeest;2006;11915;5964;5951;793;940;795;732;556;3474;3144;1185;296;5469;5416;526;504;10743;1172;760;412;14;37;56;43;262;11988;4685;1163;1511;2011;2.53
Uithoorn;2006;26844;13203;13641;1754;1907;1748;1435;1076;7919;6873;3255;877;11677;12219;1548;1400;22233;4611;2646;1965;520;108;307;64;966;26910.5;11351;3422;3551;4378;2.35
Urk;2006;17458;8821;8637;1833;1872;1806;1755;1479;4724;2800;950;239;9205;7509;215;529;17031;427;187;240;124;3;1;2;110;17521.5;4898;891;929;3078;3.54
Utrecht (gemeente);2006;280949;135514;145435;19079;14075;12274;15631;30305;106417;53271;21567;8330;169065;83478;16903;11503;194582;86367;27845;58522;24667;2276;7198;12656;11725;284675;147737;78403;33689;35645;1.88
Utrechtse Heuvelrug;2006;48957;23646;25311;2711;3094;3077;3115;2127;11627;13655;6736;2815;20307;22596;2685;3369;42474;6483;3946;2537;669;178;240;320;1130;48901.5;20132;6164;6860;7108;2.36
Vaals;2006;10068;4999;5069;379;470;595;511;411;2528;3268;1410;496;3737;4863;713;755;4988;5080;4761;319;17;3;11;40;248;10013.5;4770;1781;1530;1459;2.07
Valkenburg aan de Geul;2006;17280;8581;8699;712;867;950;907;741;4316;5327;2567;893;6665;8237;1142;1236;14937;2343;1968;375;30;18;18;49;260;17233;7615;2460;2554;2601;2.21
Valkenswaard;2006;30924;15230;15694;1549;1757;1875;1765;1459;8160;9160;4178;1021;12372;14843;1890;1819;26951;3973;3055;918;26;145;137;41;569;30916;13324;3889;4683;4752;2.3
Veendam;2006;28185;13938;14247;1507;1632;1664;1622;1413;7714;7982;3303;1348;11283;13257;1673;1972;25122;3063;1344;1719;8;64;290;952;405;28151;12206;3557;4200;4449;2.3
Veenendaal;2006;61669;30258;31411;4458;4445;4248;4142;3882;17649;15154;5814;1877;26982;28882;2898;2907;52095;9574;3646;5928;2847;367;271;656;1787;61687.5;24298;6851;7305;10142;2.52
Veere;2006;21946;11064;10882;1141;1490;1456;1336;950;5066;6541;2960;1006;8649;11204;837;1256;20446;1500;1187;313;13;31;25;15;229;21948;8819;2329;3232;3258;2.45
Veghel;2006;36777;18443;18334;2361;2459;2475;2365;1981;10438;9815;3796;1087;16376;17265;1531;1605;31427;5350;2324;3026;551;74;340;1400;661;36754.5;14221;3500;4601;6120;2.56
Veldhoven;2006;43716;21956;21760;2437;2645;2754;2646;2226;12462;12276;5226;1044;18767;20515;2412;2022;37699;6017;3991;2026;209;133;254;87;1343;43500;18146;5087;6230;6829;2.37
Velsen;2006;67678;33333;34345;3901;4490;4480;4082;3076;18766;17634;8135;3114;29189;29838;4307;4344;57930;9748;5529;4219;512;206;297;1247;1957;67656.5;29308;9651;8795;10862;2.28
Venlo;2006;92052;45608;46444;5029;4953;5434;5532;5013;26034;25485;11141;3431;39188;40818;6304;5742;68500;23552;13520;10032;2795;177;479;3970;2611;92071.5;40609;13744;12765;14100;2.23
Venray;2006;39043;19744;19299;2326;2682;2590;2383;1820;11145;10908;4170;1019;17329;17637;2226;1851;32205;6838;3408;3430;747;201;289;1115;1078;39056;15512;4247;5039;6226;2.46
Vianen;2006;19694;9749;9945;1299;1251;1293;1204;1052;5750;5464;1916;465;8553;9195;1076;870;16883;2811;1214;1597;603;104;289;197;404;19691;7853;1928;2592;3333;2.5
Vlaardingen;2006;72553;35338;37215;3871;3881;4128;3977;4098;20263;19259;9373;3703;30566;31608;5285;5094;55675;16878;5209;11669;1496;1318;1288;4391;3176;72007;33839;12908;10028;10903;2.12
Vlagtwedde;2006;16614;8236;8378;866;888;1004;942;695;4152;4903;2345;819;6339;8098;840;1337;15266;1348;988;360;9;9;27;10;305;16607;7128;2028;2587;2513;2.31
Vlieland;2006;1127;546;581;69;68;78;41;64;350;305;110;42;546;427;87;67;1006;121;110;11;0;0;2;0;9;1132;531;219;142;170;2.09
Vlissingen;2006;45073;22354;22719;2377;2312;2537;2592;3072;12014;12458;5522;2189;19464;18988;3690;2931;35174;9899;5303;4596;922;706;799;399;1770;45048;21625;8587;6674;6364;2.06
Vlist;2006;9819;4922;4897;618;675;701;686;494;2472;2716;1120;337;4232;4724;349;514;9273;546;367;179;5;11;14;2;147;9811;3729;943;1222;1564;2.6
Voerendaal;2006;12959;6460;6499;611;709;798;772;530;3100;4151;1894;394;4737;6836;587;799;11261;1698;1471;227;17;20;14;8;168;12903.5;5385;1248;2014;2123;2.4
Voorschoten;2006;22887;11011;11876;1278;1430;1537;1438;870;5524;6576;3035;1199;9559;10595;1351;1382;18190;4697;3149;1548;246;117;239;148;798;22836;9723;2999;3161;3563;2.32
Voorst;2006;23522;11794;11728;1158;1375;1561;1644;1158;5569;7081;2967;1009;10009;11249;835;1429;21799;1723;1172;551;9;27;41;260;214;23516;8971;2156;3136;3679;2.54
Vught;2006;25235;12392;12843;1426;1602;1712;1570;1011;6726;6960;3118;1110;11305;10868;1443;1619;22184;3051;2211;840;73;80;94;64;529;25237;10206;3124;3125;3957;2.36
Waalre;2006;16487;8062;8425;965;1082;1142;985;534;3971;4695;2428;685;6462;8211;846;968;14328;2159;1550;609;30;61;104;19;395;16504;6797;1780;2450;2567;2.41
Waalwijk;2006;45762;22699;23063;2597;2641;2812;2777;2436;12970;12867;5269;1393;19072;21577;2624;2489;39661;6101;2981;3120;196;195;391;1558;780;45714.5;18851;5072;6283;7496;2.4
Waddinxveen;2006;26062;13000;13062;1580;1688;1797;1842;1442;6906;7181;2895;731;10998;12671;1223;1170;22824;3238;1526;1712;553;106;197;280;576;25979;10424;2741;3465;4218;2.49
Wageningen;2006;35315;17437;17878;1727;1698;1680;2224;3988;11644;7795;3122;1437;19863;11817;1821;1814;26694;8621;4350;4271;254;85;324;139;3469;35497.5;19539;11439;4011;4089;1.77
Wassenaar;2006;25622;12191;13431;1210;1631;1869;1620;853;5306;7666;3622;1845;10157;11943;1561;1961;18204;7418;5637;1781;84;147;175;59;1316;25615;11217;3916;3457;3844;2.26
Waterland;2006;17267;8627;8640;943;993;1185;1110;841;4161;5420;2082;532;7373;8236;790;868;15566;1701;1189;512;59;35;90;8;320;17225;7093;1936;2329;2828;2.42
Weert;2006;48575;24345;24230;2555;2883;2984;2807;2382;13310;13817;6182;1655;19877;23217;2720;2761;39645;8930;4826;4104;2060;369;157;595;923;48529.5;20385;5849;6804;7732;2.35
Weesp;2006;17533;8559;8974;974;945;883;1015;946;5176;4952;1962;680;8038;7170;1274;1051;13628;3905;1766;2139;846;100;249;344;600;17544.5;8223;3295;2358;2570;2.11
Werkendam;2006;26521;13250;13271;1697;1712;1806;1855;1541;7285;7129;2764;732;11003;13341;914;1263;25287;1234;843;391;8;41;27;30;285;26520;9901;2099;3250;4552;2.66
Wervershoof;2006;8559;4391;4168;534;619;689;549;444;2358;2263;858;245;3994;3812;363;390;8103;456;271;185;5;7;41;7;125;8543;3247;824;990;1433;2.62
West Maas en Waal;2006;18376;9170;9206;1049;1212;1193;1028;858;4988;5372;2083;593;7693;8884;711;1088;17332;1044;801;243;13;23;31;10;166;18318.5;7158;1633;2485;3040;2.54
Wester-Koggenland;2006;14189;7149;7040;958;1061;991;878;689;3859;4012;1334;407;6489;6503;499;698;13383;806;599;207;13;15;35;12;132;14241.5;5442;1341;1755;2346;2.59
Westerveld;2006;19256;9606;9650;1020;1149;1089;1100;768;4474;5750;2936;970;7332;9690;859;1375;18142;1114;788;326;4;37;41;5;239;19271.5;8050;2229;3102;2719;2.35
Westervoort;2006;15730;7843;7887;840;948;1237;1266;884;4222;4743;1274;316;6842;7245;998;645;13317;2413;1495;918;87;64;167;202;398;15664.5;6207;1519;1797;2891;2.53
Westland;2006;98328;49152;49176;6035;6469;7044;6729;5130;27328;26189;10272;3132;42982;46679;4077;4590;89682;8646;4640;4006;1331;183;583;404;1505;98598.5;37910;9133;12421;16356;2.56
Weststellingwerf;2006;25507;12769;12738;1458;1556;1518;1492;1220;6534;7197;3348;1184;10592;12023;1248;1644;23760;1747;1029;718;173;133;58;16;338;25503.5;10763;3068;3784;3911;2.35
Westvoorne;2006;14224;7016;7208;666;818;935;819;563;3346;4458;1868;751;5248;7290;697;989;12970;1254;932;322;12;62;40;18;190;14176;5960;1535;2217;2208;2.36
Wierden;2006;23540;11852;11688;1511;1581;1595;1606;1272;6192;6464;2703;616;9823;11873;540;1304;21934;1606;1217;389;25;13;16;160;175;23489.5;8684;1874;2785;4025;2.7
Wieringen;2006;8693;4361;4332;535;485;495;489;456;2325;2470;1064;374;3531;4048;532;582;8095;598;434;164;2;16;15;6;125;8700;3730;1082;1309;1339;2.31
Wieringermeer;2006;12555;6335;6220;830;860;788;769;612;3416;3510;1377;393;5293;6029;591;642;11543;1012;688;324;4;49;39;10;222;12611.5;5067;1253;1752;2062;2.47
Wijchen;2006;39509;19539;19970;2554;2717;2636;2439;1841;11390;11070;3815;1047;17290;18351;1991;1877;35253;4256;2829;1427;168;167;246;245;601;39494;15587;3839;4918;6830;2.51
Wijdemeren;2006;23435;11475;11960;1385;1484;1461;1282;791;5865;7160;2971;1036;9492;11074;1454;1415;20897;2538;1882;656;55;87;74;27;413;23503;9790;2758;3312;3720;2.37
Wijk bij Duurstede;2006;23464;11631;11833;1505;1615;1742;1657;1211;6632;6860;1777;465;10587;10782;1258;837;21037;2427;1498;929;194;115;148;31;441;23415;9111;2193;2813;4105;2.56
Winschoten;2006;18501;8899;9602;899;957;984;1002;901;4870;5134;2634;1120;7454;8081;1346;1620;16302;2199;1443;756;29;37;148;70;472;18488.5;8561;3108;2803;2650;2.11
Winsum;2006;14021;6936;7085;901;969;993;926;618;3558;4194;1384;478;6241;6434;642;704;13156;865;576;289;2;50;29;2;206;14012;5614;1517;1830;2267;2.46
Winterswijk;2006;29137;14481;14656;1816;1824;1835;1641;1416;7700;7885;3662;1358;12445;13484;1254;1954;25078;4059;2662;1397;187;31;46;435;698;29193;12028;3582;3913;4533;2.39
Woensdrecht;2006;21141;10602;10539;1044;1221;1224;1146;887;5674;6566;2639;740;7669;11086;1125;1261;17263;3878;3390;488;27;46;72;75;268;21319;8739;2028;3421;3290;2.39
Woerden;2006;47912;23710;24202;3434;3341;3169;3053;2491;14065;12531;4506;1322;21954;21540;2258;2160;42042;5870;3029;2841;1179;145;435;138;944;47964;18973;5198;5846;7929;2.5
Wognum;2006;8192;4237;3955;546;538;604;583;425;2122;2406;763;205;3935;3630;279;348;7756;436;293;143;5;22;22;6;88;8210.5;2931;664;904;1363;2.68
De Wolden;2006;23787;11916;11871;1391;1647;1568;1491;989;5829;6817;3051;1004;9633;11875;800;1479;22857;930;705;225;8;12;31;2;172;23694.5;9374;2247;3338;3789;2.52
Wormerland;2006;15796;7875;7921;948;1087;1059;902;642;4402;4367;1908;481;6758;7443;793;802;14125;1671;971;700;28;31;138;175;328;15826;6453;1719;2138;2596;2.43
Woudenberg;2006;11211;5607;5604;774;861;815;730;567;3037;2907;1193;327;4898;5379;408;526;10394;817;474;343;36;38;29;16;224;11307;4173;1025;1315;1833;2.64
Woudrichem;2006;14390;7203;7187;941;927;958;891;845;4013;3919;1385;511;5994;7144;539;713;13664;726;559;167;6;12;26;2;121;14359;5347;1137;1713;2497;2.66
Wûnseradiel;2006;11891;6052;5839;781;838;829;774;572;3126;3419;1188;364;5352;5425;540;574;11167;724;541;183;3;9;16;14;141;11894;4737;1299;1541;1897;2.48
Wymbritseradiel;2006;16213;8261;7952;1113;1212;1172;1092;718;4258;4614;1601;433;7273;7679;557;704;15510;703;525;178;5;12;15;4;142;16188;6311;1564;2104;2643;2.56
Zaanstad;2006;140270;69166;71104;8719;8722;8321;7880;7231;42393;36923;14792;5289;62442;60332;9933;7563;106675;33595;11935;21660;1728;737;4077;10226;4892;140836;61129;19967;18120;23042;2.27
Zaltbommel;2006;26191;13065;13126;2008;1953;1848;1690;1365;7373;6668;2530;756;11468;12413;1045;1265;23913;2278;1090;1188;688;45;56;19;380;26192.5;9660;2234;2995;4431;2.69
Zandvoort;2006;16651;7942;8709;811;789;828;772;666;4485;5131;2141;1028;7119;6596;1643;1293;13621;3030;2089;941;121;85;115;82;538;16625;8136;3433;2363;2340;2
Zederik;2006;13499;6756;6743;851;991;1019;950;831;3497;3537;1353;470;5799;6634;367;699;13013;486;315;171;8;5;20;7;131;13483;4844;1045;1545;2254;2.76
Zeevang;2006;6274;3151;3123;366;474;480;329;245;1589;2034;612;145;2608;3134;274;258;5724;550;406;144;2;16;27;20;79;6296;2467;531;914;1022;2.54
Zeewolde;2006;19421;9893;9528;1593;1769;1763;1379;851;6293;4255;1281;237;9113;8863;1020;425;17321;2100;1430;670;58;71;111;28;402;19562.5;7074;1518;2006;3550;2.74
Zeist;2006;60369;28968;31401;3631;3575;3455;3679;3448;16022;16061;7192;3306;28109;24507;3965;3788;47825;12544;5852;6692;3052;409;871;484;1876;60347.5;27276;10997;7976;8303;2.13
Zevenaar;2006;31680;15572;16108;1747;1783;1970;1717;1394;8534;9596;3964;975;12868;15120;1823;1869;27114;4566;3312;1254;46;79;227;466;436;31782;13506;3885;4677;4944;2.33
Zevenhuizen-Moerkapelle;2006;10325;5058;5267;648;696;798;785;509;2676;2732;1081;400;4391;5001;401;532;9549;776;512;264;55;19;44;19;127;10347;3815;875;1278;1662;2.65
Zijpe;2006;11558;5848;5710;695;744;756;658;541;2915;3677;1244;328;4884;5491;639;544;10639;919;715;204;4;17;20;17;146;11558;4665;1184;1638;1843;2.47
Zoetermeer;2006;116979;57296;59683;6615;7025;8053;8693;7269;32261;33919;9961;3183;53724;49153;8958;5144;86190;30789;12932;17857;1414;2180;7622;744;5897;117501.5;49442;15042;14167;20233;2.35
Zoeterwoude;2006;8501;4219;4282;431;558;624;640;416;2205;2511;879;237;3914;3859;337;391;7715;786;483;303;13;17;69;56;148;8450.5;3113;713;997;1403;2.6
Zuidhorn;2006;18459;9213;9246;1255;1403;1409;1246;800;4863;5160;1687;636;8195;8609;757;898;17433;1026;749;277;1;16;44;13;203;18462;7082;1750;2322;3010;2.58
Zundert;2006;20797;10609;10188;994;1349;1400;1203;1035;5556;6037;2505;718;8436;10454;757;1150;18125;2672;2274;398;212;19;28;12;127;20823;8266;2023;2971;3272;2.49
Zutphen;2006;46642;22729;23913;2962;3048;2915;2770;2313;13472;12756;4585;1821;21497;19099;3506;2540;39450;7192;4005;3187;278;160;279;1458;1012;46638.5;20125;6621;6192;7312;2.28
Zwartewaterland;2006;21872;11023;10849;1781;1870;1676;1627;1404;5912;5234;1797;571;9777;10692;502;901;21010;862;556;306;12;28;32;12;222;21895.5;7711;1711;2254;3746;2.83
Zwijndrecht;2006;44588;21755;22833;2297;2552;2818;2729;2518;11879;12116;5785;1894;18142;20920;2738;2788;36874;7714;3266;4448;725;531;625;1210;1357;44494;19325;6047;6338;6940;2.29
Zwolle;2006;113078;54875;58203;7694;6767;6474;6943;8156;36458;26227;10365;3994;56782;44246;6546;5504;96103;16975;7376;9599;628;1363;1156;2468;3984;113856.5;51465;20253;14677;16535;2.16
© Centraal Bureau voor de Statistiek, Den Haag/Heerlen 24-9-2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
